"ID_MESA","HAB","INHAB","VV"
"100320308210017117",220,"7",198
"100320308210017005",220,"5",198
"100320208200120215",220,"6",198
"100320723221802014",220,"10",198
"100320308210016526",220,"11",198
"100320208200260205",220,"1",198
"100320514942503116",220,"3",198
"100320204190261201",220,"5",198
"100320730580700902",220,"0",198
"100320127942503302",220,"0",198
"100320722340101012",220,"8",198
"110443837822510720",220,"4",198
"100320207290110301",220,"1",198
"100320515680013601",220,"11",198
"100320619773106203",220,"4",198
"100320208200130516",220,"2",198
"100320518413113704",220,"13",198
"100320207290180310",220,"2",198
"100320309342503321",220,"10",198
"100320515970017003",220,"20",198
"100320308210016518",220,"11",198
"100320227780000107",220,"1",198
"110111036112516904",220,"23",198
"100320927730001107",220,"5",198
"100320735470000101",178,"1",160
"100320308210015014",220,"2",198
"100320127940022722",220,"8",198
"100320309980103202",153,"0",138
"100320826300000101",182,"8",164
"100320207292559805",220,"0",198
"100320723051800203",220,"9",198
"100320722341001103",220,"2",198
"100320208203005219",220,"3",198
"100320722342544202",220,"0",198
"100320339580000102",220,"1",198
"100320309710105608",220,"1",198
"100320827840000105",220,"14",198
"110111036112516609",31,"210",28
"100320227670291254",220,"2",198
"100320201320245302",220,"1",198
"100320722342565314",220,"7",198
"110443737802510502",220,"5",198
"100320722340500106",220,"2",198
"100320208200100212",220,"1",198
"100320825262502910",220,"6",198
"100320420593101603",220,"0",198
"100320619920000402",220,"5",198
"100320626802554803",220,"4",198
"100320420590010904",220,"5",198
"100320723700402801",220,"12",198
"100320309950103006",169,"1",152
"100320208200200244",220,"3",198
"100320207290101002",220,"6",198
"100320927732504102",220,"1",198
"100320420590010305",220,"2",198
"100320203290291403",220,"3",198
"100320722340701319",220,"4",198
"100320722340302817",220,"5",198
"100320208200080114",220,"4",198
"100320309770101234",220,"6",198
"100320724422104605",220,"0",198
"100320724420100912",220,"6",198
"100320722340801115",220,"8",198
"110673037732509801",220,"53",198
"100320626800010007",220,"9",198
"100320207290240528",220,"6",198
"100320208200020317",220,"3",198
"100320722570103626",220,"3",198
"100320722860400022",220,"3",198
"100320722341104722",220,"7",198
"100320825400001801",102,"2",92
"100320826820000102",69,"25",62
"100320208200040219",220,"3",198
"100320308210013123",220,"4",198
"100320724782001006",220,"7",198
"100320207290301607",220,"3",198
"110671536162507206",220,"39",198
"100320308210016533",220,"8",198
"100320514943110606",220,"3",198
"100320722340700618",220,"4",198
"100320308210021501",220,"0",198
"100320309712593305",220,"0",198
"110111141452515005",220,"24",198
"110111036112516802",220,"36",198
"100320308210016525",220,"7",198
"100320309660904713",220,"3",198
"100320514940003806",220,"1",198
"100320208200190612",220,"2",198
"100320827840001614",220,"14",198
"100320722341105110",220,"5",198
"100320310010103407",220,"0",198
"110443637792510417",48,"9",43
"100320207300000108",220,"4",198
"100320308210018719",220,"2",198
"111824537882511301",88,"2",79
"100320722400000109",81,"1",73
"100320722663204907",220,"2",198
"100320722340201413",220,"14",198
"100320626803105306",220,"3",198
"100320207290010114",220,"2",198
"100320722340401205",220,"4",198
"100320208200240410",220,"2",198
"100320207290210803",220,"7",198
"100320207292534207",220,"2",198
"100320734242505105",169,"1",152
"100320207290080719",220,"3",198
"100320722341108805",220,"1",198
"100320309570903605",220,"6",198
"100320619800000503",200,"3",180
"100320205080230704",220,"5",198
"100320826500000101",220,"7",198
"100320722340200703",220,"7",198
"100320309920102803",220,"2",198
"100320207290140107",220,"2",198
"100320127943001706",220,"5",198
"100320724892002102",220,"1",198
"100320724640103801",220,"6",198
"100320724763204606",220,"7",198
"100320202440237205",66,"8",59
"100320724002303703",220,"7",198
"100320733701901603",64,"0",58
"100320208200240244",220,"2",198
"100320728561104014",220,"2",198
"100320308210011410",220,"4",198
"100320927730002305",223,"10",201
"100320722340800605",220,"8",198
"100320722340601011",220,"4",198
"100320309230800207",220,"12",198
"100320208200260406",220,"1",198
"100320724430101614",220,"4",198
"100320735380000402",220,"0",198
"100320420592562821",220,"2",198
"100320722340502309",220,"4",198
"100320722340700810",220,"3",198
"100320309342503906",220,"8",198
"100320514942504011",220,"6",198
"100320420592562910",220,"1",198
"100320722843204205",220,"5",198
"100320724422101313",220,"3",198
"100320722340702202",220,"0",198
"110671636172618020",220,"55",198
"100320725181700202",220,"0",198
"100320619610001204",220,"6",198
"100320208200060408",220,"4",198
"100320619360000201",220,"10",198
"100320722341001708",220,"7",198
"100320113833002302",220,"7",198
"100320309100700305",39,"1",35
"100320516220019601",239,"2",215
"100320208202504502",220,"0",198
"100320722340100303",220,"4",198
"100320206980255514",220,"5",198
"100320722340302301",220,"8",198
"100320420592503604",220,"5",198
"100320722340900710",220,"4",198
"100320911300002709",220,"10",198
"100320516710024615",220,"4",198
"100320722541102507",220,"4",198
"100320927732503106",220,"1",198
"100320207290050548",220,"1",198
"100320309360901520",220,"13",198
"100320310422593211",220,"3",198
"100320208200040121",220,"1",198
"100320208200220210",220,"4",198
"100320740392537001",156,"0",140
"100320515040005902",54,"0",49
"100320722820501704",179,"5",161
"100320515680013603",220,"8",198
"110343337762510101",220,"44",198
"100320207290270129",25,"0",22
"100320724422104409",220,"0",198
"100320619530000409",220,"17",198
"100320420590010905",220,"6",198
"100320514943112608",220,"1",198
"100320127942503108",220,"0",198
"100320207290060122",220,"3",198
"100320722541102702",220,"0",198
"100320515170007504",220,"5",198
"100320619160001209",220,"13",198
"100320311000160301",220,"7",198
"100320208200130409",220,"2",198
"100320827840001003",220,"11",198
"100320722652500035",76,"6",68
"100320208200130126",220,"3",198
"100320722340201704",220,"5",198
"100320626800000602",220,"5",198
"100320723270300301",220,"16",198
"100320722343202801",220,"13",198
"100320722340701310",220,"4",198
"100320205900285302",220,"2",198
"100320129360000101",220,"3",198
"100320207290070121",220,"1",198
"100320420590010907",220,"5",198
"100320826490000101",220,"2",198
"100320724420100307",220,"8",198
"100320229990132004",58,"2",52
"100320208200240523",220,"1",198
"100320308210024613",220,"0",198
"100320208200200220",220,"0",198
"100320207290160413",220,"2",198
"100320308213007202",220,"1",198
"100320208200230113",220,"1",198
"100320208200140112",220,"2",198
"100320112530000101",231,"10",208
"110111041302517722",220,"7",198
"100320202660246709",220,"5",198
"100320515853115301",220,"8",198
"110111141442514901",220,"22",198
"100320517690036601",206,"18",185
"100320309420902129",220,"2",198
"100320722341106905",220,"0",198
"100320308870500508",220,"1",198
"100320208200210505",220,"0",198
"100320514943110602",220,"4",198
"100320207290090217",220,"4",198
"100320722340302207",220,"3",198
"100320127940041020",220,"6",198
"100320208202559906",220,"0",198
"100320728561104103",220,"3",198
"100320201160243302",108,"2",97
"100320207290110225",220,"0",198
"100320722340600510",220,"8",198
"100320227670291211",220,"3",198
"100320207290260105",220,"1",198
"100320722341107407",91,"0",82
"100320127940023019",220,"7",198
"100320127940021601",220,"3",198
"100320723910406210",220,"6",198
"100320227670291215",220,"2",198
"100320308210019009",220,"4",198
"100320207290040705",220,"2",198
"100320626800008902",220,"10",198
"100320514940004306",220,"3",198
"100320207290040408",220,"5",198
"100320238320000101",220,"1",198
"100320420590008417",220,"1",198
"100320309520903133",185,"5",166
"100320311060160711",220,"2",198
"100320722340100320",220,"4",198
"100320112250006301",220,"9",198
"100320309862570202",220,"0",198
"100320722340801811",220,"5",198
"100320825400001406",220,"4",198
"100320308210016102",220,"5",198
"100320310530123107",220,"1",198
"100320722340200912",220,"2",198
"100320514942505002",220,"0",198
"100320722340500418",220,"6",198
"100320722541102437",220,"5",198
"100320420590009106",220,"1",198
"100320420592503302",220,"2",198
"100320724971900202",220,"5",198
"100320207290040203",220,"8",198
"100320309470902609",220,"1",198
"100320208200210106",220,"4",198
"100320208200130114",220,"5",198
"100320208200080415",220,"6",198
"110671636172618033",220,"35",198
"100320722340100605",220,"6",198
"100320724592103114",220,"2",198
"100320200930245616",220,"6",198
"100320626800007601",220,"6",198
"100320208200200246",220,"1",198
"100320232320801902",220,"3",198
"100320727610551001",220,"3",198
"100320308210014609",220,"9",198
"100320207290110242",220,"2",198
"100320129600000101",220,"9",198
"100320207290040415",220,"6",198
"100320113030000101",220,"3",198
"100320227750000104",21,"0",19
"100320722860400010",220,"2",198
"100320619510000409",220,"1",198
"100320722340600018",220,"2",198
"100320722340602015",220,"5",198
"100320206402576901",220,"7",198
"100320722340500407",220,"5",198
"100320309342503318",220,"7",198
"110443837822510721",220,"6",198
"100320723291300623",220,"13",198
"100320420603102620",220,"4",198
"100320232300801301",220,"5",198
"110111036112517306",220,"27",198
"100320722341108602",220,"0",198
"100320532860000101",220,"4",198
"100320722341107302",220,"0",198
"100320722340901017",220,"7",198
"100320229940600801",220,"10",198
"100320208200240139",220,"0",198
"100320825730000103",220,"10",198
"100320515090006601",220,"6",198
"100320722340900001",220,"4",198
"100320114090000101",220,"0",198
"100320207293003705",220,"3",198
"100320208200020214",220,"2",198
"100320739710000102",220,"0",198
"100320420792562101",220,"4",198
"100320626800006812",220,"0",198
"110341836192530507",220,"0",198
"100320722341001713",220,"5",198
"110671736182507612",220,"57",198
"100320204210261401",220,"3",198
"100320911300002703",220,"9",198
"100320309590905411",220,"5",198
"100320202660251405",220,"5",198
"111245738002512513",220,"17",198
"100320203230296903",220,"1",198
"100320530310051401",220,"8",198
"100320207290130404",220,"2",198
"100320619460001201",220,"10",198
"100320722351104221",220,"2",198
"100320619493106801",220,"19",198
"100320112190005903",220,"9",198
"100320515360010401",220,"8",198
"100320515350010001",220,"3",198
"100320208200080403",220,"3",198
"100320626800006713",220,"9",198
"100320927732503207",220,"4",198
"100320308210022734",220,"2",198
"100320826440000305",220,"9",198
"100320232310802104",146,"2",131
"100320308210019902",220,"3",198
"100320722340300911",220,"5",198
"100320515303114705",220,"2",198
"100320208200240209",220,"1",198
"100320308210019910",220,"1",198
"100320722340501406",220,"4",198
"100320722341004007",220,"0",198
"100320722341004019",220,"5",198
"100320722340302004",220,"8",198
"100320207290290701",220,"7",198
"100320825260000701",220,"0",198
"100320722340600211",220,"3",198
"100320113550000102",220,"4",198
"100320308210023508",220,"0",198
"100320308210010716",165,"5",148
"100320127940040804",220,"2",198
"100320722341002035",220,"3",198
"100320127940040705",220,"8",198
"100320207290070107",220,"1",198
"100320420592505101",220,"0",198
"100320208200170107",220,"6",198
"100320308210016803",220,"4",198
"100320127940011515",220,"9",198
"100320208200210511",220,"1",198
"100320722340600814",220,"6",198
"100320722340100210",220,"5",198
"100320911600004801",220,"6",198
"100320205850284714",220,"5",198
"100320308210019130",220,"0",198
"100320208200250126",44,"0",40
"100320722341107804",220,"0",198
"100320724752000711",220,"7",198
"100320208200060326",220,"5",198
"100320619770000107",220,"3",198
"100320428100000202",179,"16",161
"100320207290170307",220,"4",198
"100320310993007102",220,"0",198
"100320208200260507",220,"1",198
"100320207293003303",220,"4",198
"100320842332586501",36,"0",32
"100320722341001409",220,"7",198
"100320633350000105",78,"3",70
"100320207290200120",220,"0",198
"100320626802570905",220,"0",198
"100320308210010613",220,"6",198
"100320618960000801",220,"20",198
"100320308220200302",220,"3",198
"100320308210016517",220,"11",198
"100320726980550908",220,"0",198
"100320735560000101",93,"2",84
"100320114190000101",220,"4",198
"100320206392576801",220,"7",198
"100320207290160404",220,"5",198
"100320208200180203",220,"4",198
"100320825592586009",220,"9",198
"100320227430000228",206,"2",185
"100320722340600038",220,"5",198
"100320420592504805",220,"2",198
"100320526720032701",19,"1",17
"100320722340700521",220,"5",198
"100320208200040327",220,"1",198
"100320227672560602",220,"0",198
"100320722341108703",220,"0",198
"100320309770101236",220,"4",198
"100320309342504507",220,"1",198
"100320207290080202",220,"3",198
"100320309750101031",220,"2",198
"100320207290230211",220,"3",198
"100320308210011206",220,"6",198
"100320724422545906",220,"2",198
"100320722341001228",220,"2",198
"100320722342565604",220,"0",198
"100320722341105123",220,"4",198
"100320207290120107",220,"6",198
"100320308210021310",220,"10",198
"100320309712593302",220,"0",198
"100320208200110122",220,"5",198
"100320207290020517",220,"1",198
"100320722340200310",220,"7",198
"100320515790014801",220,"25",198
"100320722340301407",220,"7",198
"100320208200120711",220,"0",198
"100320517782549201",220,"0",198
"100320723370201517",220,"1",198
"100320308210012011",220,"6",198
"100320724422105031",39,"7",35
"100320202780251601",220,"7",198
"100320207290080216",220,"2",198
"100320208200190117",220,"2",198
"100320201150243602",220,"3",198
"100320310320122204",220,"4",198
"100320241272554403",220,"0",198
"100320516713114204",220,"6",198
"100320309342503508",220,"3",198
"100320421393103112",220,"8",198
"110111036112519107",220,"2",198
"100320207290010105",220,"5",198
"100320208200230301",220,"3",198
"100320309710104608",220,"5",198
"100320113800000101",220,"10",198
"100320722340201702",220,"6",198
"100320825400001704",220,"0",198
"100320308210013311",220,"5",198
"100320112620006601",136,"11",122
"100320208200190829",40,"1",36
"100320138330000101",103,"0",93
"100320232240801503",161,"7",145
"100320722340702515",220,"5",198
"100320310980151101",225,"1",202
"100320626800007010",220,"2",198
"100320722340701716",220,"9",198
"110443837822510745",58,"7",52
"100320722341108220",98,"0",88
"100320208200130703",220,"2",198
"100320722340401403",220,"5",198
"100320207290250220",220,"3",198
"100320208202556501",220,"0",198
"100320420592503603",220,"2",198
"100320739750000101",67,"0",60
"100320724422101301",220,"6",198
"100320203580292205",220,"3",198
"100320112920000101",237,"11",213
"100320208200140316",220,"5",198
"100320207290210805",220,"5",198
"100320127940040801",220,"1",198
"100320722340300108",220,"9",198
"100320208203004004",220,"4",198
"100320530870053001",220,"7",198
"100320310730131602",134,"1",121
"100320728561104112",220,"3",198
"100320735380000217",220,"1",198
"100320626800008715",220,"3",198
"100320514940058905",187,"2",168
"100320309342503704",220,"8",198
"100320207290170806",220,"4",198
"100320420590009903",220,"2",198
"100320136770000101",87,"2",78
"100320626800010001",220,"6",198
"100320207290180105",220,"1",198
"100320203800277904",220,"5",198
"100320722340502404",220,"0",198
"100320724592103105",220,"7",198
"100320308210021912",220,"5",198
"100320127940011704",220,"1",198
"100320204930267002",220,"2",198
"100320208200020421",220,"0",198
"100320730611103403",220,"7",198
"100320723170801505",220,"4",198
"100320420590014316",220,"0",198
"100320208200070312",220,"3",198
"100320208200130812",220,"3",198
"100320626800008502",220,"3",198
"100320207290110205",220,"2",198
"100320620260001202",72,"3",65
"100320205630282502",119,"0",107
"100320619860001103",220,"3",198
"100320722502541405",220,"0",198
"100320620380000602",172,"0",155
"100320515880015902",220,"11",198
"100320722340801635",71,"10",64
"100320724422104604",220,"0",198
"100320308210014511",220,"0",198
"100320309342503409",220,"8",198
"100320514940048416",220,"2",198
"100320722342543903",220,"0",198
"100320722501100809",220,"7",198
"100320208200110110",220,"2",198
"100320514940003804",220,"9",198
"100320735930000101",123,"2",111
"100320128470000101",61,"2",55
"100320722340300708",220,"5",198
"100320722352547103",220,"0",198
"100320722340600808",220,"3",198
"100320722340601522",220,"2",198
"100320722561102109",220,"4",198
"100320722460100409",220,"9",198
"100320723341301401",220,"6",198
"100320207290220810",220,"2",198
"100320112420000106",168,"11",151
"100320722541102521",220,"7",198
"100320722340600205",220,"6",198
"100320208200190634",220,"2",198
"100320207290240519",220,"2",198
"100320207290050621",220,"5",198
"100320205010267803",220,"7",198
"100320421330000203",142,"2",128
"100320207290050412",220,"1",198
"100320208200180407",220,"3",198
"100320207290180203",220,"4",198
"100320208200060412",220,"2",198
"100320722341000405",220,"5",198
"100320207290130316",220,"7",198
"100320735410000103",203,"2",183
"100320722983204802",220,"5",198
"100320308320201402",220,"5",198
"100320722341000718",220,"3",198
"100320208200100312",220,"2",198
"100320201462577901",225,"0",202
"100320825630000104",220,"7",198
"100320825262503007",220,"0",198
"100320722460100403",220,"10",198
"100320208200130520",220,"1",198
"100320735380000702",220,"2",198
"100320722340300102",220,"5",198
"100320308810401801",220,"6",198
"100320722340501304",220,"2",198
"100320515060006104",220,"5",198
"100320724340500504",56,"0",50
"100320529230050804",220,"7",198
"100320202290225103",220,"3",198
"100320722340101010",220,"3",198
"100320208202502803",220,"0",198
"100320514942563804",220,"0",198
"100320722340601523",220,"9",198
"100320207290280414",220,"3",198
"100320309710105403",220,"0",198
"100320722340801808",220,"6",198
"100320206990256005",117,"1",105
"110111041302517807",220,"33",198
"100320722340401504",220,"4",198
"100320825263200805",228,"6",205
"100320626800008916",220,"7",198
"100320137170000101",109,"0",98
"100320114173000810",220,"4",198
"100320722342543907",220,"0",198
"100320827840001602",220,"2",198
"100320207290160302",220,"4",198
"100320207300000109",220,"5",198
"100320308210022526",140,"3",126
"100320637530000101",220,"0",198
"100320825260004016",220,"2",198
"100320619950000703",220,"1",198
"100320722340301216",220,"7",198
"100320208200060107",220,"7",198
"100320514943110407",220,"6",198
"100320515500011803",220,"6",198
"100320341982564507",105,"0",94
"100320207290240612",220,"2",198
"100320514940002005",220,"1",198
"100320309070700208",207,"0",186
"110111041422514705",220,"27",198
"100320309520903127",220,"0",198
"100320207290200102",220,"5",198
"100320724512102340",220,"6",198
"100320205332573709",25,"0",22
"100320112420000102",220,"14",198
"100320207290240621",220,"1",198
"100320308210021312",220,"4",198
"100320724422105106",220,"3",198
"100320722340900702",220,"2",198
"100320308213007907",220,"10",198
"111076838112513601",8,"1",7
"100320724422101013",220,"8",198
"100320911300002708",220,"6",198
"100320722340000931",220,"10",198
"100320722340401411",220,"9",198
"100320825262502908",220,"5",198
"100320420593102002",220,"3",198
"100320202010232305",220,"3",198
"100320724753204112",220,"6",198
"100320825400001218",220,"6",198
"100320619490001808",220,"2",198
"100320631770000411",122,"4",110
"100320420590013110",220,"0",198
"100320724422101302",220,"2",198
"100320514943111308",220,"3",198
"110671736182507628",220,"49",198
"100320420590012907",220,"4",198
"100320619493106605",220,"20",198
"100320619080001802",155,"2",140
"100320127943000401",220,"4",198
"100320208200190337",220,"1",198
"100320420590010717",220,"10",198
"100320308430301107",220,"3",198
"100320207850000112",51,"2",46
"100320517082545003",220,"0",198
"100320514943110704",220,"6",198
"100320722980401401",220,"3",198
"100320208200170115",25,"0",22
"100320626800007409",220,"11",198
"100320208200130111",220,"3",198
"100320309740105116",220,"8",198
"100320722342585707",220,"4",198
"100320308870500506",220,"2",198
"100320420593101803",220,"3",198
"100320207290210807",39,"0",35
"100320309590905421",220,"3",198
"100320207290020203",220,"2",198
"100320208200020223",220,"4",198
"100320208200020307",220,"3",198
"100320308210014901",220,"4",198
"100320723370201506",220,"4",198
"100320722341105116",220,"6",198
"100320201030244002",220,"2",198
"100320234490000101",220,"4",198
"111245738012512605",220,"12",198
"100320724420101101",220,"7",198
"100320134320000101",130,"4",117
"100320420590009806",220,"1",198
"100320722342565617",220,"1",198
"100320724422104410",220,"5",198
"100320309342504707",220,"3",198
"100320310430121602",220,"2",198
"100320208200050104",220,"2",198
"100320517782549304",220,"0",198
"100320734242505104",220,"3",198
"100320517782549302",220,"0",198
"100320206260254510",220,"4",198
"100320310470122703",139,"2",125
"110112137622515403",220,"8",198
"100320208200040406",220,"4",198
"100320309720100515",220,"7",198
"100320207290302008",220,"6",198
"110111036112515701",220,"50",198
"100320421940000204",220,"5",198
"100320619970000804",220,"3",198
"100320911760006501",108,"2",97
"100320113710000209",220,"6",198
"100320740312536201",106,"0",95
"100320420590013703",220,"9",198
"100320208203004109",220,"5",198
"100320722390000106",220,"1",198
"100320722340302007",194,"21",175
"100320514943111309",220,"2",198
"100320208200040252",104,"2",94
"100320339962530701",220,"2",198
"100320833850000101",220,"3",198
"100320308210017704",220,"5",198
"100320725250700806",220,"7",198
"100320309572590402",25,"0",22
"100320127940022912",63,"1",57
"100320308210012009",220,"5",198
"100320127940051405",220,"11",198
"100320722340501104",220,"5",198
"100320308210016424",220,"5",198
"100320724422101003",220,"2",198
"100320308210015201",220,"4",198
"100320208200170315",220,"4",198
"100320722390000105",220,"1",198
"100320309510903020",220,"6",198
"100320310010103404",220,"1",198
"100320722340700420",194,"2",175
"100320309592570102",140,"0",126
"100320308210020204",220,"3",198
"100320722340700208",220,"6",198
"100320626802571403",147,"0",132
"100320309590905509",220,"0",198
"100320420590012509",220,"2",198
"100320308210016917",220,"4",198
"100320308210014606",220,"5",198
"110671636172618019",220,"47",198
"100320722340800621",220,"4",198
"100320420870000201",220,"5",198
"100320309710105119",220,"2",198
"100320722341003314",220,"4",198
"100320723251300117",220,"6",198
"100320207290302015",220,"5",198
"100320203230296922",220,"1",198
"100320205132573804",227,"4",204
"110111041392518607",220,"54",198
"100320207290120201",220,"3",198
"100320207290060103",220,"6",198
"100320207290280408",220,"2",198
"100320127940023104",220,"9",198
"100320207290050507",220,"5",198
"100320207290290705",220,"5",198
"100320722340801503",220,"8",198
"100320309730100801",220,"10",198
"100320722342547018",220,"0",198
"110111236132506603",220,"44",198
"100320201510302201",220,"4",198
"100320421990000202",220,"4",198
"100320208200100103",220,"3",198
"100320722340900827",220,"2",198
"100320127940021901",220,"3",198
"100320127940051220",220,"7",198
"100320724422104602",220,"7",198
"100320927732504105",220,"0",198
"100320722340302808",220,"8",198
"100320722542540901",220,"2",198
"100320311040160616",220,"5",198
"100320735382546308",220,"1",198
"100320206830275901",220,"5",198
"100320825262503009",159,"1",143
"100320619770000715",220,"5",198
"100320420780014401",220,"4",198
"100320208200190704",220,"1",198
"100320207290050631",220,"6",198
"100320308210020224",220,"1",198
"100320722342542504",220,"0",198
"100320207290080215",220,"4",198
"100320310502503017",220,"4",198
"100320722340502910",43,"1",39
"100320200930245608",220,"3",198
"100320207290050424",220,"7",198
"100320207290170717",220,"0",198
"100320725140600807",220,"14",198
"100320204660265216",220,"1",198
"100320207290303302",220,"5",198
"110443637792510412",220,"11",198
"100320207300000104",220,"6",198
"100320514943112606",220,"4",198
"100320722340002619",220,"2",198
"100320635080000201",220,"2",198
"100320309360901516",220,"10",198
"100320308210011707",220,"3",198
"100320827840001610",220,"18",198
"100320308213007310",220,"4",198
"100320309342504215",220,"7",198
"100320420593100108",220,"7",198
"100320420592562809",220,"2",198
"100320208200200204",220,"0",198
"100320619510000408",220,"1",198
"100320208200240261",220,"2",198
"100320723251300103",220,"3",198
"100320722340800110",220,"2",198
"100320514943110705",220,"3",198
"100320626802571214",220,"8",198
"100320932980000102",50,"1",45
"100320724420100318",220,"8",198
"100320827840001009",220,"3",198
"100320515510011901",220,"13",198
"100320336580000102",220,"0",198
"100320310762503516",220,"8",198
"100320207290260201",220,"3",198
"100320722351104203",220,"2",198
"100320309520903115",220,"7",198
"100320735360000101",91,"0",82
"100320514943111607",220,"0",198
"100320724422100112",220,"5",198
"100320724422100602",220,"10",198
"100320930670000101",85,"0",76
"100320208200100220",220,"0",198
"100320204350270601",112,"0",101
"100320420590013809",220,"6",198
"100320722340302815",220,"6",198
"110111041322518105",220,"61",198
"100320517140029705",220,"1",198
"100320127942547610",220,"5",198
"100320208200030201",220,"3",198
"100320339610000101",84,"0",76
"100320311042531204",220,"0",198
"100320723200801828",220,"4",198
"100320722860400023",220,"1",198
"100320722352542003",222,"1",200
"100320309342504202",220,"13",198
"110671736182507632",213,"390",192
"100320514942504008",220,"2",198
"100320309790101301",220,"2",198
"100320722343205513",220,"3",198
"100320722340701814",220,"5",198
"100320516713113905",220,"10",198
"100320208060000102",54,"0",49
"100320208200180402",220,"3",198
"100320208200140320",220,"2",198
"100320206862581002",91,"1",82
"100320203230297716",220,"1",198
"100320619470001302",50,"1",45
"100320420843102702",220,"3",198
"100320308210023704",220,"0",198
"100320208200130115",220,"2",198
"100320328042531401",220,"0",198
"100320722340700209",83,"2",75
"100320207290120140",220,"3",198
"100320725181700002",220,"6",198
"100320626800007111",220,"5",198
"100320826370000211",220,"9",198
"100320722340801107",220,"5",198
"100320232240801502",220,"15",198
"100320208203004612",220,"1",198
"100320208200060405",220,"1",198
"100320202220231002",220,"1",198
"100320208200190637",220,"3",198
"100320722541102518",220,"7",198
"110111041292519201",220,"0",198
"100320619770000213",220,"7",198
"100320230910214001",57,"0",51
"100320722340702217",220,"12",198
"100320208200260604",220,"0",198
"100320207290280107",220,"3",198
"100320208200080302",220,"6",198
"100320722341105012",220,"2",198
"100320722340702420",220,"4",198
"100320207290290302",220,"5",198
"100320515303114602",220,"1",198
"100320722340300306",220,"0",198
