"ID_MESA","HAB","INHAB","VV","0"
"100320201560301702",78,"1",70,0
"100320127940051209",220,"10",198,0
"100320308210015113",220,"9",198,0
"100320626802571210",220,"5",198,0
"100320201120244105",220,"4",198,0
"100320309632503405",220,"1",198,0
"100320619770000412",220,"7",198,0
"100320722341002021",220,"2",198,0
"100320310490122808",66,"2",59,0
"100320127940040315",220,"3",198,0
"100320208200020304",220,"1",198,0
"100320308210010314",220,"6",198,0
"100320227670291208",220,"2",198,0
"100320310762503709",220,"4",198,0
"100320722340300707",220,"3",198,0
"100320208203005216",220,"2",198,0
"100320722340201201",220,"6",198,0
"100320515303114504",229,"4",206,0
"100320722340100303",220,"4",198,0
"100320722340701121",220,"4",198,0
"100320208200260207",220,"4",198,0
"100320207290300114",220,"0",198,0
"100320208200140324",220,"4",198,0
"100320330810104405",220,"2",198,0
"100320233450000101",220,"1",198,0
"100320722341003210",220,"5",198,0
"100320205792578501",220,"1",198,0
"100320722341104706",220,"5",198,0
"100320722340801818",220,"7",198,0
"100320208200180233",220,"1",198,0
"100320309710105109",220,"0",198,0
"100320515170007711",220,"2",198,0
"100320825403201701",220,"2",198,0
"110111036112517501",220,"85",198,0
"100320308210019132",220,"1",198,0
"100320724512102306",220,"4",198,0
"100320515300009207",220,"0",198,0
"100320825260000601",220,"0",198,0
"100320420593100702",220,"3",198,0
"100320421330000202",220,"7",198,0
"100320735520000101",220,"5",198,0
"100320208200030305",220,"4",198,0
"100320207520000102",220,"2",198,0
"100320309360901603",220,"2",198,0
"100320201950303602",53,"1",48,0
"100320208200260324",220,"3",198,0
"100320517783113001",220,"11",198,0
"100320329080300602",220,"5",198,0
"100320207470000203",220,"1",198,0
"100320420593101305",220,"1",198,0
"100320626800009815",220,"5",198,0
"100320203230297626",220,"3",198,0
"100320722341104717",220,"11",198,0
"100320308210013505",220,"6",198,0
"100320207290110113",220,"3",198,0
"100320309090700209",220,"4",198,0
"100320515480011601",156,"8",140,0
"100320208200210306",220,"1",198,0
"100320825263200306",220,"4",198,0
"100320722342547206",220,"8",198,0
"100320619490002006",220,"11",198,0
"100320626800007016",220,"5",198,0
"100320620340000202",220,"6",198,0
"100320825590000104",220,"14",198,0
"100320724420100212",220,"7",198,0
"100320937580000101",220,"0",198,0
"100320207290080211",220,"2",198,0
"100320421080000203",220,"5",198,0
"100320420593102512",211,"4",190,0
"100320208200240232",220,"1",198,0
"100320208202552405",78,"0",70,0
"100320724420101108",220,"5",198,0
"100320420603102623",121,"2",109,0
"100320127942503304",220,"0",198,0
"100320722340900825",220,"3",198,0
"100320208200190317",220,"7",198,0
"100320207290090203",220,"4",198,0
"100320724422100506",220,"7",198,0
"100320517030028502",220,"4",198,0
"100320619770000907",220,"0",198,0
"100320722340301219",220,"7",198,0
"100320127940051603",220,"5",198,0
"100320724210622303",220,"7",198,0
"100320206160268603",220,"6",198,0
"100320127942503003",220,"1",198,0
"100320723200801807",220,"5",198,0
"100320208200160201",220,"4",198,0
"100320722340800702",220,"4",198,0
"100320722860400014",220,"4",198,0
"100320308210016902",220,"2",198,0
"100320207290120123",220,"9",198,0
"100320722502541409",204,"1",184,0
"100320208200200612",220,"1",198,0
"100320514940001305",220,"1",198,0
"100320308210011603",220,"12",198,0
"100320725101600313",220,"9",198,0
"100320207290160418",220,"1",198,0
"100320207290130305",220,"4",198,0
"100320204590264318",220,"5",198,0
"100320308212535801",220,"4",198,0
"100320310630130305",220,"0",198,0
"100320206230269206",156,"6",140,0
"100320722340801009",220,"6",198,0
"100320308210018113",220,"4",198,0
"100320722340100610",220,"8",198,0
"100320722341107401",220,"1",198,0
"100320207290040206",220,"3",198,0
"100320619790000505",161,"3",145,0
"100320722541102413",220,"6",198,0
"100320420592504001",220,"0",198,0
"100320208200020221",220,"6",198,0
"100320420600000505",220,"1",198,0
"100320207290060118",220,"2",198,0
"100320514940000501",220,"5",198,0
"100320207292503411",220,"0",198,0
"100320127940050604",220,"3",198,0
"100320310450122520",220,"4",198,0
"110341836192520413",220,"1",198,0
"100320518413113501",220,"17",198,0
"100320722340602038",164,"6",148,0
"100320722340601508",220,"3",198,0
"100320518550046102",44,"1",40,0
"100320722430000104",220,"2",198,0
"100320309710105106",220,"0",198,0
"100320308210019107",220,"0",198,0
"100320722340100203",220,"9",198,0
"100320723372201812",220,"5",198,0
"100320724950580003",220,"3",198,0
"100320308210015614",220,"11",198,0
"100320308210010926",220,"2",198,0
"100320204810266109",220,"8",198,0
"100320208200020226",220,"1",198,0
"100320724950580012",220,"2",198,0
"100320515203115702",220,"2",198,0
"100320334810000101",66,"2",59,0
"100320722340401525",200,"4",180,0
"100320722340600417",220,"3",198,0
"100320722340500505",220,"9",198,0
"100320619160000906",220,"10",198,0
"100320206002580301",168,"2",151,0
"100320911130001503",220,"1",198,0
"100320208200140330",220,"4",198,0
"100320722342566904",237,"0",213,0
"100320127942557104",220,"0",198,0
"100320339550000102",220,"0",198,0
"100320308212588807",43,"0",39,0
"100320208200190211",220,"2",198,0
"100320722340700924",220,"5",198,0
"100320208200210122",220,"3",198,0
"100320208200040410",220,"2",198,0
"100320207292505105",220,"3",198,0
"110111041372518409",220,"21",198,0
"100320143502605001",220,"0",198,0
"100320626800007506",220,"7",198,0
"100320207292504501",220,"2",198,0
"100320208200120701",220,"3",198,0
"100320308210019312",220,"1",198,0
"100320514940002405",220,"4",198,0
"100320310502503037",220,"2",198,0
"100320206472577101",155,"3",140,0
"100320722340900615",220,"3",198,0
"100320208200210143",220,"3",198,0
"100320208200260313",220,"1",198,0
"100320514943110318",140,"2",126,0
"100320309342503111",220,"6",198,0
"100320516713113801",220,"5",198,0
"100320127943001403",220,"7",198,0
"110111041312517908",220,"56",198,0
"100320207290303413",220,"3",198,0
"100320308210020002",220,"6",198,0
"100320207290060815",220,"2",198,0
"100320724422105028",220,"10",198,0
"100320208200020315",220,"2",198,0
"100320835190000102",220,"4",198,0
"100320328040121140",220,"4",198,0
"100320113630000103",220,"8",198,0
"100320208200110129",220,"7",198,0
"100320203080252309",220,"11",198,0
"100320722340600505",220,"4",198,0
"100320722340502908",220,"2",198,0
"100320309400901917",220,"6",198,0
"100320309510902918",220,"7",198,0
"100320514943110802",220,"2",198,0
"100320205290225304",220,"5",198,0
"100320207290303201",220,"5",198,0
"100320205410233305",107,"0",96,0
"100320626800000404",220,"6",198,0
"100320234630000101",220,"6",198,0
"100320722541102513",220,"5",198,0
"100320927732504107",220,"0",198,0
"100320722340500607",220,"10",198,0
"100320722340302705",220,"4",198,0
"100320514940057301",220,"6",198,0
"100320127940021208",220,"3",198,0
"100320420590013601",220,"6",198,0
"100320127940050813",220,"3",198,0
"100320207290250216",220,"3",198,0
"110111036112516011",220,"24",198,0
"100320620340000219",220,"8",198,0
"100320514943112609",80,"1",72,0
"100320724433205702",220,"2",198,0
"100320308210017021",108,"5",97,0
"100320309660904706",220,"5",198,0
"100320722340802410",220,"5",198,0
"100320722340502702",220,"4",198,0
"100320631620000304",220,"4",198,0
"100320208200190711",220,"3",198,0
"110628138952515303",32,"31",29,0
"100320127940040016",38,"0",34,0
"100320127940021616",220,"8",198,0
"100320308210010714",220,"2",198,0
"100320309570903709",220,"7",198,0
"100320309570903611",220,"3",198,0
"100320722341108202",220,"1",198,0
"100320309740104910",220,"4",198,0
"100320531380054501",220,"12",198,0
"100320113710000202",220,"3",198,0
"100320208200220414",220,"2",198,0
"100320722343203403",220,"6",198,0
"100320310502503030",220,"3",198,0
"100320309342503922",220,"5",198,0
"100320309732569304",98,"0",88,0
"100320722340201408",220,"12",198,0
"100320308213007302",220,"6",198,0
"100320728561104111",220,"2",198,0
"100320825400001310",220,"10",198,0
"100320203030250503",220,"9",198,0
"100320208200040244",220,"3",198,0
"100320207290200125",28,"0",25,0
"100320516370020801",75,"12",68,0
"100320203080252302",220,"10",198,0
"100320208200130111",220,"3",198,0
"100320739710000102",220,"0",198,0
"100320308210024404",220,"0",198,0
"100320308210021007",220,"0",198,0
"100320827840001303",173,"0",156,0
"100320722341002315",220,"4",198,0
"100320514940004503",220,"2",198,0
"100320637520000102",30,"0",27,0
"100320723770403601",220,"4",198,0
"100320207290090207",220,"3",198,0
"100320208203004103",220,"3",198,0
"100320207290260207",206,"5",185,0
"100320722341105110",220,"5",198,0
"100320723840403908",220,"4",198,0
"100320207292534305",220,"10",198,0
"100320722542540804",220,"1",198,0
"110443837822510721",220,"6",198,0
"100320310490122801",220,"6",198,0
"100320420590013507",220,"5",198,0
"100320308212588602",220,"0",198,0
"100320208203005518",220,"1",198,0
"100320336690000103",31,"0",28,0
"100320207290171001",220,"6",198,0
"100320127942552613",220,"15",198,0
"110111043692608102",220,"0",198,0
"100320618750000105",198,"1",178,0
"100320722340801519",220,"7",198,0
"100320308210017810",220,"5",198,0
"100320618830000102",220,"10",198,0
"100320619773106304",90,"4",81,0
"100320722340701122",220,"8",198,0
"100320420590009803",220,"5",198,0
"100320203230297022",201,"1",181,0
"100320722340600806",220,"8",198,0
"100320207290020433",220,"3",198,0
"100320309680905305",220,"0",198,0
"100320309230800116",220,"5",198,0
"100320207290140518",220,"4",198,0
"100320207850000106",220,"0",198,0
"110112137622508704",220,"28",198,0
"100320722341002105",220,"7",198,0
"100320206560233501",220,"7",198,0
"100320205250227102",220,"0",198,0
"100320722341002809",220,"2",198,0
"100320722341002009",220,"2",198,0
"100320722340402301",167,"4",150,0
"100320420590009808",220,"3",198,0
"100320309860102120",220,"2",198,0
"100320310350120606",220,"0",198,0
"100320208200130604",220,"0",198,0
"100320205852534103",220,"0",198,0
"100320420592504808",220,"0",198,0
"100320827840000305",220,"11",198,0
"100320420590008606",179,"2",161,0
"100320207290070306",220,"2",198,0
"100320112190005901",220,"11",198,0
"100320308210016210",220,"5",198,0
"100320724622103403",220,"5",198,0
"100320722341002825",220,"1",198,0
"100320723231802101",164,"0",148,0
"100320227670291207",220,"1",198,0
"100320722342544002",220,"0",198,0
"100320724950580024",220,"0",198,0
"100320517780036908",81,"5",73,0
"100320203580292206",220,"3",198,0
"100320330070302103",226,"2",203,0
"100320309680905118",220,"2",198,0
"100320208202572701",220,"0",198,0
"100320201190243504",220,"3",198,0
"100320309342503112",220,"8",198,0
"100320825262502711",220,"4",198,0
"100320208200040119",220,"3",198,0
"100320309680905306",220,"2",198,0
"100320308430301108",220,"3",198,0
"100320308220200106",220,"5",198,0
"100320204640264904",60,"3",54,0
"100320206210270302",220,"1",198,0
"100320208200020107",220,"0",198,0
"100320202060227907",220,"5",198,0
"100320722340801203",220,"7",198,0
"100320533250000101",220,"4",198,0
"100320722552541305",49,"0",44,0
"100320308210021003",220,"1",198,0
"100320208200260205",220,"1",198,0
"111245738002512513",220,"17",198,0
"100320309370901609",220,"10",198,0
"100320309342503314",220,"4",198,0
"100320207290190215",220,"6",198,0
"110672737702618617",220,"18",198,0
"100320626802570904",220,"0",198,0
"110341841512612206",78,"0",70,0
"100320626802571009",220,"5",198,0
"100320308210019104",220,"2",198,0
"100320722340801506",220,"7",198,0
"100320206980254617",220,"8",198,0
"100320203230297632",220,"2",198,0
"100320421340000202",109,"1",98,0
"100320208200230511",220,"2",198,0
"100320723990405201",24,"1",22,0
"100320202420240301",220,"8",198,0
"100320619160001505",220,"16",198,0
"100320208200120717",220,"4",198,0
"100320626800009803",220,"8",198,0
"100320310680131002",220,"2",198,0
"100320722400000107",220,"1",198,0
"100320722662500306",220,"4",198,0
"100320206980255504",220,"7",198,0
"100320722340800629",220,"14",198,0
"100320927732502906",220,"5",198,0
"100320724422104707",220,"1",198,0
"100320722340800318",220,"4",198,0
"100320514940057306",220,"4",198,0
"100320112210006102",220,"4",198,0
"100320309230800215",220,"9",198,0
"100320113830000205",220,"5",198,0
"110111136122506515",220,"32",198,0
"100320208203005506",220,"2",198,0
"100320310520121209",220,"3",198,0
"100320127940040001",220,"0",198,0
"100320722541102408",220,"9",198,0
"100320722571102217",220,"6",198,0
"110443737802510503",220,"4",198,0
"100320113050000103",220,"3",198,0
"100320722780501404",220,"3",198,0
"100320309230800101",220,"3",198,0
"100320516713113803",220,"13",198,0
"110621336142530003",220,"107",198,0
"100320205290225307",220,"2",198,0
"111805337962512101",142,"3",128,0
"100320308210013408",220,"5",198,0
"100320127940041013",220,"6",198,0
"100320626800007015",220,"1",198,0
"100320308210011117",220,"10",198,0
"100320722340801225",220,"10",198,0
"100320308382536004",220,"3",198,0
"100320129010000101",88,"5",79,0
"100320329390102501",220,"2",198,0
"100320516590023301",220,"3",198,0
"100320308210022302",220,"1",198,0
"100320518190041802",155,"11",140,0
"100320208200060129",220,"2",198,0
"100320825260002003",220,"7",198,0
"100320308210020202",220,"3",198,0
"100320308212535813",220,"1",198,0
"100320723041800006",220,"8",198,0
"100320722340700914",220,"6",198,0
"100320309660904710",220,"3",198,0
"100320309820101719",220,"7",198,0
"100320202010232301",220,"7",198,0
"100320722341002112",220,"4",198,0
"100320420590014116",220,"2",198,0
"100320309590905325",220,"2",198,0
"100320207290240410",220,"8",198,0
"100320722340202001",220,"5",198,0
"100320825400001316",130,"5",117,0
"100320308210015612",220,"8",198,0
"100320127942552603",220,"6",198,0
"100320420590009802",220,"7",198,0
"100320722340600025",220,"3",198,0
"100320308430301101",220,"7",198,0
"100320826370000206",220,"5",198,0
"100320723141801103",220,"0",198,0
"100320722390000113",220,"1",198,0
"100320722652500034",220,"6",198,0
"100320825630000108",220,"3",198,0
"100320516130018401",220,"10",198,0
"100320722343203902",220,"6",198,0
"100320724422101209",220,"10",198,0
"100320309360901524",220,"14",198,0
"100320724301500105",220,"3",198,0
"100320309713007704",147,"3",132,0
"100320722340800310",220,"8",198,0
"100320620340000218",220,"13",198,0
"100320723422567813",220,"7",198,0
"100320207290050613",220,"1",198,0
"100320208202560216",220,"0",198,0
"100320308210017318",220,"7",198,0
"100320308210022203",220,"1",198,0
"100320207290050525",220,"4",198,0
"100320208200210141",220,"5",198,0
"100320201140237905",220,"1",198,0
"100320723490201101",220,"4",198,0
"100320825402557412",220,"1",198,0
"100320722351100123",220,"5",198,0
"100320420593101205",220,"2",198,0
"100320203610297705",220,"2",198,0
"100320127940050903",238,"13",214,0
"100320227670291270",220,"0",198,0
"100320722340800503",220,"0",198,0
"100320308910500801",238,"2",214,0
"100320309342503717",25,"3",22,0
"100320208203004810",220,"5",198,0
"100320309342503322",220,"10",198,0
"100320129020000102",220,"7",198,0
"110111041302517724",220,"7",198,0
"100320308410300401",220,"7",198,0
"100320725181700109",220,"7",198,0
"100320208200240313",220,"2",198,0
"100320722341002307",220,"8",198,0
"100320308210024301",220,"1",198,0
"100320723172567101",220,"0",198,0
"100320308210022104",220,"1",198,0
"100320309490902712",220,"4",198,0
"100320206132534602",220,"6",198,0
"100320207290190117",41,"2",37,0
"100320227672560514",64,"0",58,0
"100320207290190226",220,"4",198,0
"100320825260004010",220,"5",198,0
"100320722430000209",220,"0",198,0
"100320227670291237",220,"2",198,0
"100320207290140106",220,"2",198,0
"100320310450122514",220,"4",198,0
"100320310550123310",100,"0",90,0
"100320127943001406",220,"8",198,0
"100320309730101105",220,"0",198,0
"100320339962530703",232,"1",209,0
"100320309420902106",220,"7",198,0
"100320722652500011",220,"5",198,0
"100320722340700112",220,"5",198,0
"100320309392568411",180,"19",162,0
"100320205880285103",62,"0",56,0
"110111043682608001",220,"0",198,0
"100320132460000102",39,"1",35,0
"100320208200260610",220,"0",198,0
"100320310030103701",220,"0",198,0
"100320207290110236",220,"3",198,0
"100320205080230707",220,"1",198,0
"100320724072300601",185,"6",166,0
"100320420590014030",25,"0",22,0
"100320619770000801",220,"5",198,0
"100320208200060126",220,"7",198,0
"100320722342542702",220,"0",198,0
"100320420843102704",220,"3",198,0
"100320722340202107",220,"2",198,0
"100320330140110802",220,"8",198,0
"100320127940021608",220,"8",198,0
"100320727620401701",142,"2",128,0
"100320722340101018",233,"6",210,0
"100320308530301704",232,"4",209,0
"100320208200130317",220,"1",198,0
"100320206220269104",220,"6",198,0
"100320208200140301",220,"2",198,0
"100320207290060711",220,"2",198,0
"100320127943001003",220,"3",198,0
"100320309660904705",220,"3",198,0
"100320515300009011",220,"2",198,0
"100320514940057107",220,"6",198,0
"100320207290060822",220,"9",198,0
"100320517780036801",220,"5",198,0
"100320722341106413",220,"0",198,0
"100320514950005103",220,"15",198,0
"100320626800007605",220,"1",198,0
"100320827860000309",220,"2",198,0
"100320207292503003",220,"2",198,0
"100320722340500405",220,"4",198,0
"100320127940023015",220,"9",198,0
"100320722340202803",220,"4",198,0
"100320731880701101",220,"5",198,0
"100320420590014326",220,"1",198,0
"110443937832510822",220,"3",198,0
"110111141432514805",220,"36",198,0
"100320207290070118",220,"0",198,0
"100320722351100125",64,"7",58,0
"100320308210010910",220,"3",198,0
"100320515300008903",220,"4",198,0
"100320619160001116",220,"8",198,0
"100320514942504405",220,"2",198,0
"100320308210021403",225,"2",202,0
"100320722342541701",220,"1",198,0
"100320207290160420",220,"0",198,0
"100320206012579807",220,"0",198,0
"100320420590008409",220,"2",198,0
"100320420592504701",220,"0",198,0
"100320516990028001",220,"1",198,0
"100320309640904605",220,"5",198,0
"100320309090700207",220,"3",198,0
"100320206730276101",220,"2",198,0
"100320208200010232",220,"3",198,0
"100320207290110313",220,"3",198,0
"100320723911400706",220,"3",198,0
"100320742272544502",137,"2",123,0
"100320722340702518",220,"10",198,0
"100320208203004405",220,"8",198,0
"100320208200240234",220,"2",198,0
"100320203230297604",220,"4",198,0
"100320308213007219",61,"4",55,0
"100320341982564506",220,"0",198,0
"100320207290120319",220,"4",198,0
"100320308710400901",194,"0",175,0
"100320927732593804",220,"5",198,0
"100320208200260511",220,"1",198,0
"100320114460000101",66,"8",59,0
"100320208200040218",220,"1",198,0
"100320207290301603",220,"4",198,0
"100320722341106402",220,"0",198,0
"100320207290110227",220,"3",198,0
"100320208200240243",220,"1",198,0
"100320723462200803",70,"0",63,0
"100320825263201007",220,"6",198,0
"100320308210016409",220,"7",198,0
"100320722340801713",220,"6",198,0
"100320722340800301",220,"3",198,0
"100320207290060720",220,"0",198,0
"100320310502503021",220,"6",198,0
"100320127940011113",220,"3",198,0
"100320208200070316",220,"2",198,0
"100320516480022201",220,"8",198,0
"100320620340000213",220,"4",198,0
"100320724862001806",220,"5",198,0
"100320208200200412",220,"3",198,0
"100320723740403106",220,"2",198,0
"100320514943110204",220,"3",198,0
"100320206170270202",220,"6",198,0
"100320728561104118",220,"3",198,0
"100320826510000101",220,"5",198,0
"100320722341001224",220,"5",198,0
"100320202530247803",220,"1",198,0
"100320207290301512",220,"1",198,0
"100320308870500511",220,"4",198,0
"100320308590302701",220,"4",198,0
"100320517700035802",40,"2",36,0
"100320722340302810",220,"4",198,0
"110628038942515201",220,"59",198,0
"100320827840001607",220,"10",198,0
"100320308210017908",220,"7",198,0
"100320206260254504",220,"8",198,0
"100320208200230120",220,"0",198,0
"111245738002512508",220,"24",198,0
"110341836192520410",220,"46",198,0
