"ID_MESA","HAB","INHAB","VV","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL"
"100320208203004814",220,"0",198,6,11,62,74,14,14,17
"100320626800008001",220,"10",198,8,9,60,70,16,18,17
"100320735380000609",106,"2",95,2,7,31,39,2,5,9
"100320208200190502",220,"1",198,10,6,65,73,18,12,14
"100320722340800822",220,"1",198,7,12,73,64,18,9,15
"100320208202503906",220,"0",198,4,8,73,73,11,11,18
"100320204830266302",220,"4",198,18,4,62,67,12,23,12
"100320620250001102",158,"5",142,9,6,51,48,14,9,5
"100320208200260613",220,"1",198,11,7,79,63,15,12,11
"100320207290050504",220,"2",198,10,11,73,64,13,10,17
"100320722340702104",220,"5",198,13,9,65,80,12,9,10
"100320722652500025",220,"3",198,11,13,64,70,14,19,7
"100320724433205711",220,"7",198,8,7,65,67,17,18,16
"100320308213007207",220,"1",198,18,10,74,58,9,14,15
"100320942512593401",83,"0",75,3,2,27,29,3,6,5
"100320722340500214",33,"1",30,4,1,8,9,2,1,5
"100320208200040219",220,"3",198,7,8,62,65,17,17,22
"100320518470045301",220,"6",198,11,11,64,74,14,12,12
"100320620010001202",220,"7",198,9,6,72,63,19,17,12
"100320830790000101",68,"4",61,3,2,19,26,7,1,3
"100320420590009904",220,"1",198,10,12,67,67,13,12,17
"110671536162507012",220,"74",198,9,7,67,65,13,13,24
"100320309712569201",220,"0",198,10,8,78,64,14,14,10
"100320208200040251",220,"2",198,11,11,75,54,15,19,13
"100320740532538401",54,"0",49,1,1,15,25,2,2,3
"100320420593101015",220,"5",198,9,14,71,62,19,13,10
"100320208200140204",220,"0",198,6,9,77,64,12,20,10
"100320308210018107",220,"5",198,12,12,56,72,13,19,14
"100320208200240246",220,"3",198,16,7,77,65,13,6,14
"100320308210019102",220,"1",198,7,11,69,70,14,15,12
"100320728632104003",20,"1",18,1,2,5,6,2,1,1
"100320207290280303",220,"3",198,13,8,82,57,10,11,17
"100320309342504611",220,"0",198,6,16,68,70,9,14,15
"100320339550000104",220,"0",198,13,7,68,63,13,11,23
"100320208200130804",220,"1",198,11,7,56,73,13,19,19
"110112237652509002",220,"7",198,13,11,66,71,9,18,10
"100320420603102619",220,"2",198,9,13,70,61,10,17,18
"100320722340401411",220,"9",198,10,7,80,65,11,10,15
"100320722340400504",220,"4",198,14,16,68,69,11,9,11
"100320530330051602",220,"1",198,20,8,65,61,17,13,14
"100320514942503110",220,"5",198,7,12,62,66,19,9,23
"100320310600132109",220,"0",198,8,13,75,54,22,13,13
"100320514940057202",220,"5",198,12,7,74,56,20,12,17
"100320722341003101",220,"10",198,16,5,81,63,10,12,11
"100320206210270304",25,"1",22,0,0,6,9,3,2,2
"100320626800007508",220,"5",198,9,16,73,59,9,14,18
"100320200930245602",220,"7",198,10,10,73,55,23,10,17
"100320208200050102",220,"2",198,15,8,63,62,15,15,20
"100320205020267903",220,"4",198,11,10,65,78,11,13,10
"100320825963202204",220,"9",198,7,12,60,64,17,23,15
"100320619300000805",220,"2",198,12,12,71,58,14,19,12
"100320208200020228",220,"4",198,9,4,72,79,11,14,9
"100320724361500718",205,"4",184,5,10,58,70,12,15,14
"100320207290060433",220,"2",198,4,12,68,67,13,14,20
"100320825813202103",220,"8",198,7,14,56,73,19,19,10
"100320203130252902",220,"2",198,8,8,66,67,13,20,16
"100320208200170210",220,"5",198,10,10,65,64,7,17,25
"100320724002303701",220,"3",198,13,12,75,66,7,15,10
"100320127940023008",220,"5",198,10,5,77,58,15,15,18
"110457038132513801",42,"1",38,2,0,10,16,2,2,6
"100320723171802907",220,"2",198,11,11,64,64,17,17,14
"100320207290280107",220,"3",198,11,8,51,78,15,20,15
"100320113180000101",220,"4",198,8,11,65,69,15,16,14
"100320722343203401",220,"8",198,12,6,67,75,11,13,14
"100320724422101306",220,"5",198,7,7,76,63,15,21,9
"100320725061901111",220,"5",198,9,8,74,67,13,12,15
"100320911730006210",220,"2",198,3,10,59,82,16,13,15
"100320420840000406",220,"0",198,11,16,63,69,14,10,15
"100320308210013002",220,"7",198,5,10,73,69,14,9,18
"100320722340501620",233,"12",210,6,7,57,85,14,14,27
"100320515300009001",220,"5",198,13,9,77,65,14,8,12
"100320308210019101",220,"2",198,10,12,63,69,8,14,22
"100320112150000101",132,"6",119,8,8,36,46,10,6,5
"100320127940011306",220,"7",198,11,10,64,69,11,20,13
"100320722340701123",220,"5",198,11,10,74,62,15,14,12
"100320309342503901",220,"10",198,13,8,68,64,14,12,19
"100320207290120144",220,"5",198,14,7,65,64,12,20,16
"100320722340501506",220,"9",198,9,9,69,69,14,16,12
"100320723291300626",220,"4",198,5,10,60,68,16,23,16
"100320722340702511",220,"6",198,7,9,68,63,17,17,17
"100320208200010216",220,"4",198,12,8,69,68,11,15,15
"100320310762504005",203,"1",183,10,7,70,57,14,13,12
"100320311043007403",220,"7",198,9,11,67,67,19,16,9
"100320420590009418",220,"10",198,7,8,67,80,10,13,13
"100320420652556402",220,"5",198,5,12,74,63,10,17,17
"100320515880015904",78,"4",70,4,2,23,34,2,4,1
"100320308210016905",220,"5",198,9,10,62,71,20,9,17
"100320739160000101",82,"0",74,7,5,24,26,3,4,5
"100320731891901501",56,"0",50,6,4,14,15,2,2,7
"100320728690405601",117,"0",105,9,3,38,31,7,8,9
"100320722340702711",220,"8",198,8,16,54,78,13,14,15
"100320113710000112",20,"0",18,0,0,5,8,2,3,0
"100320227670291261",220,"1",198,13,10,63,60,13,23,16
"100320722340702319",220,"1",198,4,12,53,76,21,10,22
"100320626800000407",220,"2",198,8,13,64,60,14,19,20
"100320338530000104",117,"0",105,4,4,46,26,13,6,6
"100320722340500202",220,"9",198,11,7,59,68,12,23,18
"100320309142591901",230,"2",207,12,18,70,70,18,11,8
"100320722340801807",220,"6",198,7,11,75,65,12,16,12
"100320827860000304",220,"6",198,9,10,60,69,13,21,16
"100320201950303601",220,"3",198,8,14,77,64,10,10,15
"100320737140000103",220,"3",198,6,9,82,66,11,18,6
"100320723402200405",220,"1",198,8,6,71,82,10,9,12
"100320309342503301",220,"4",198,10,8,65,70,16,14,15
"100320208202504301",220,"1",198,8,7,67,75,13,17,11
"100320208200250113",220,"1",198,13,14,61,70,15,8,17
"100320207290301706",220,"3",198,9,8,67,73,9,15,17
"100320514940000101",220,"2",198,12,6,59,74,14,14,19
"100320308210022731",220,"1",198,7,6,75,66,16,16,12
"100320208202504118",220,"4",198,7,14,75,68,8,10,16
"100320309590905301",220,"1",198,11,14,57,65,10,18,23
"100320619163106903",220,"15",198,7,8,73,57,16,21,16
"100320633340000101",148,"4",133,8,7,51,45,10,6,6
"100320207290050524",220,"3",198,12,7,57,66,14,21,21
"100320208200030304",220,"1",198,9,9,74,63,13,17,13
"100320532800000101",93,"3",84,4,3,23,34,6,4,10
"100320731920601803",220,"1",198,11,8,74,66,15,8,16
"100320723391802402",220,"3",198,14,15,68,67,9,12,13
"100320626803116104",184,"9",166,5,8,50,61,14,18,10
"100320517780036706",220,"4",198,8,9,86,60,15,13,7
"100320207290100716",220,"3",198,12,11,63,64,11,13,24
"100320202122575404",220,"8",198,7,7,67,73,16,11,17
"100320308210022733",220,"5",198,12,7,54,77,17,14,17
"100320309560903502",220,"2",198,10,10,57,69,22,16,14
"100320127940023015",220,"9",198,12,10,60,69,15,19,13
"100320420590008002",220,"2",198,14,14,68,54,16,16,16
"100320138310000101",63,"0",57,7,2,12,24,4,3,5
"100320723570400206",220,"4",198,9,5,74,70,16,8,16
"100320722340800905",220,"5",198,7,11,72,69,13,18,8
"100320207290101017",220,"6",198,5,12,69,63,15,20,14
"110341836192520418",220,"3",198,5,10,74,68,14,11,16
"100320722340801507",220,"6",198,7,9,67,76,16,5,18
"100320722340601613",220,"12",198,11,11,70,65,16,11,14
"100320722340501404",220,"5",198,15,6,58,64,15,25,15
"100320207290020413",220,"4",198,6,5,90,68,13,7,9
"100320724782001206",220,"1",198,15,8,61,59,21,12,22
"100320626803105503",220,"7",198,14,10,63,67,13,21,10
"100320207290210906",220,"4",198,11,8,68,68,14,11,18
"100320825400002111",220,"6",198,6,12,66,70,18,11,15
"100320825280000101",161,"3",145,8,8,51,43,10,11,14
"100320208200050211",220,"8",198,13,7,71,74,10,7,16
"100320722343203610",220,"7",198,15,11,63,71,16,15,7
"100320514943110305",220,"4",198,10,7,66,71,18,16,10
"100320722340501414",137,"1",123,3,5,48,43,8,5,11
"110111036112505701",220,"35",198,12,14,64,54,17,21,16
"100320722340701207",220,"6",198,8,16,66,72,12,13,11
"100320339942530501",220,"1",198,6,14,68,66,13,17,14
"100320309740105116",220,"8",198,18,17,63,62,12,11,15
"100320201370299604",220,"6",198,16,11,61,56,19,17,18
"100320420592504610",220,"0",198,13,8,74,62,17,12,12
"110111041332518204",220,"69",198,8,11,80,70,13,10,6
"100320206220269109",220,"5",198,10,14,60,68,16,16,14
"100320227670291201",220,"2",198,9,12,71,67,13,15,11
"100320723910400617",220,"3",198,6,10,70,65,20,9,18
"100320723640402402",220,"5",198,13,10,57,75,13,15,15
"100320722400000109",81,"1",73,3,7,23,25,6,5,4
"100320207290050617",220,"4",198,18,11,72,63,15,10,9
"100320722340400325",220,"3",198,5,10,68,67,14,20,14
"100320127943001704",220,"4",198,6,4,86,58,12,14,18
"100320620000001102",220,"12",198,8,11,67,75,14,14,9
"100320722341001408",220,"2",198,9,18,65,50,23,12,21
"100320420592504309",97,"0",87,4,8,30,30,5,6,4
"100320722351102708",220,"4",198,9,9,65,71,14,16,14
"100320633300000101",167,"9",150,7,4,65,48,10,10,6
"100320113140000101",220,"4",198,16,12,58,64,16,21,11
"100320140092532401",118,"2",106,3,8,38,39,4,9,5
"100320208200190621",220,"1",198,7,6,71,72,18,7,17
"100320722341106405",220,"0",198,8,13,74,74,11,9,9
"100320619490001516",220,"15",198,11,13,54,65,17,19,19
"100320309470902602",220,"3",198,10,7,65,70,16,11,19
"100320309643008410",50,"0",45,2,2,14,17,5,4,1
"100320516570023101",220,"6",198,13,9,81,59,13,14,9
"100320538590000102",46,"0",41,2,2,13,8,3,5,8
"100320308213008605",220,"2",198,8,10,72,71,14,7,16
"100320421270000204",220,"2",198,17,14,72,57,10,19,9
"100320127942557701",108,"0",97,3,7,24,44,8,6,5
"100320308210013302",220,"7",198,12,7,60,79,12,14,14
"100320722341002412",220,"3",198,12,21,55,68,13,10,19
"100320517190030201",220,"4",198,12,10,75,64,11,15,11
"100320207290160225",150,"3",135,3,5,51,44,9,16,7
"100320207520000103",220,"4",198,9,11,54,84,12,11,17
"100320309730100905",220,"3",198,14,11,66,67,10,18,12
"100320421393102915",220,"7",198,12,7,80,62,10,15,12
"100320825550000307",220,"10",198,10,9,67,68,17,11,16
"100320203580292203",220,"1",198,13,7,65,65,15,18,15
"100320127940010818",90,"4",81,6,0,29,27,7,6,6
"100320309260800510",220,"4",198,8,14,68,70,13,14,11
"100320420590008415",220,"2",198,14,11,58,77,10,15,13
"100320514940001305",220,"1",198,14,11,71,59,19,11,13
"100320336510000101",220,"4",198,5,12,73,75,11,13,9
"100320516310020501",56,"0",50,4,0,16,19,5,4,2
"100320308210019901",220,"6",198,9,11,65,70,17,12,14
"100320420590009107",220,"1",198,4,4,69,71,13,16,21
"100320205840284602",220,"5",198,9,10,66,59,10,25,19
"100320308210010901",220,"5",198,8,8,74,69,9,19,11
"100320420590008404",220,"0",198,14,10,66,60,17,10,21
"100320825350000201",220,"0",198,5,8,73,68,14,14,16
"100320420590013512",220,"5",198,7,17,66,68,14,18,8
"100320619490001308",220,"10",198,8,9,67,67,18,15,14
"100320208200130108",220,"3",198,11,14,63,71,13,15,11
"100320531600056701",91,"5",82,2,8,27,30,7,3,5
"100320722340700713",220,"8",198,17,11,69,70,11,8,12
"110443837812510629",220,"10",198,8,6,62,73,19,22,8
"100320618830000106",220,"9",198,7,12,67,77,12,8,15
"100320208200110126",220,"5",198,11,7,72,69,13,15,11
"100320515060006105",66,"1",59,4,3,25,19,3,2,3
"100320722343202605",220,"4",198,5,12,72,70,15,15,9
"100320208200040221",220,"3",198,15,9,75,58,13,12,16
"100320722340100016",220,"4",198,10,12,81,58,11,16,10
"100320724782001105",220,"0",198,15,7,70,70,10,15,11
"100320208200190115",220,"2",198,9,8,67,60,15,19,20
"100320127940040903",220,"1",198,11,12,69,66,11,11,18
"100320207290170706",220,"3",198,12,6,71,64,19,16,10
"100320722340202203",220,"2",198,13,15,59,70,11,12,18
"100320825400001112",220,"4",198,7,11,64,67,13,17,19
"100320311000160303",220,"9",198,12,9,72,58,18,13,16
"100320722340400205",220,"6",198,15,10,80,54,6,13,20
"100320515350009802",220,"3",198,10,5,64,71,19,17,12
"100320207290010117",220,"4",198,14,14,52,68,17,15,18
"100320207290220107",221,"3",199,14,7,58,72,23,12,13
"100320309360901505",220,"6",198,8,7,68,79,13,12,11
"100320534990000101",220,"6",198,8,14,71,58,18,10,19
"100320722341107708",138,"0",124,6,7,45,40,7,8,11
"100320420592594402",220,"0",198,7,9,64,71,14,12,21
"100320127940011515",220,"9",198,13,14,62,63,15,13,18
"100320724371500815",220,"4",198,8,8,73,61,17,16,15
"100320207290160602",220,"4",198,11,9,76,60,16,8,18
"100320722340600312",220,"8",198,10,16,67,57,11,12,25
"100320420590008416",220,"8",198,9,7,65,72,17,13,15
"100320112830000105",220,"1",198,9,6,82,54,17,13,17
"100320827840001002",220,"12",198,10,10,65,65,14,16,18
"100320127940021621",220,"8",198,9,15,59,71,12,16,16
"100320421820000201",181,"7",163,10,8,65,52,10,10,8
"100320722340300009",237,"0",213,13,12,83,54,19,14,18
"100320308210021014",220,"0",198,9,17,58,71,14,16,13
"100320722340201304",220,"3",198,8,10,69,70,17,13,11
"100320722340201302",220,"5",198,12,11,66,74,7,13,15
"110111036112516911",220,"36",198,7,9,63,71,11,23,14
"100320722340300110",220,"5",198,9,3,60,80,17,19,10
"100320202290225101",220,"3",198,7,9,75,68,14,12,13
"100320309710104620",126,"7",113,3,9,37,40,6,11,7
"100320722501100810",220,"3",198,7,14,69,69,9,15,15
"100320208200210111",220,"3",198,19,8,72,62,11,13,13
"100320202660246707",220,"7",198,7,15,68,62,16,13,17
"100320208203005212",220,"3",198,7,15,64,69,21,7,15
"100320206230269202",220,"2",198,10,12,80,54,14,12,16
"110111036112516508",74,"83",67,3,2,16,29,9,3,5
"100320723372201814",220,"7",198,10,9,61,66,21,19,12
"100320514943111902",220,"0",198,11,8,77,59,19,15,9
"100320309440902303",220,"5",198,6,11,50,86,13,17,15
"100320329090300702",220,"9",198,12,16,65,68,12,13,12
"100320626800006803",220,"4",198,14,5,76,60,14,18,11
"100320309450902405",220,"4",198,6,5,75,63,15,17,17
"100320208202533605",220,"1",198,7,13,73,60,13,14,18
"100320722340400918",220,"6",198,12,8,73,60,21,12,12
"100320207290060412",220,"2",198,11,8,61,74,13,9,22
"100320626800009404",220,"5",198,10,8,67,62,20,18,13
"100320514940001706",220,"6",198,12,6,63,69,16,20,12
"100320420590011005",110,"3",99,6,4,34,32,9,10,4
"100320515303114409",71,"1",64,5,1,20,21,5,7,5
"100320309600904001",220,"1",198,10,13,58,76,22,11,8
"100320514940048303",220,"1",198,12,7,75,61,21,11,11
"100320127943001108",27,"2",24,2,0,8,8,1,3,2
"100320227672560506",220,"0",198,5,12,70,69,10,18,14
"100320827840001603",220,"0",198,8,10,70,75,8,10,17
"100320232662005601",220,"1",198,9,9,59,69,20,15,17
"100320825590000202",220,"3",198,9,8,66,79,7,12,17
"100320825262502702",220,"2",198,15,12,58,65,17,15,16
"100320517780036805",220,"7",198,12,10,74,61,16,13,12
"100320207293003704",220,"2",198,7,5,63,78,12,14,19
"100320113140000108",89,"4",80,4,2,27,30,7,5,5
"100320207290270129",25,"0",22,1,1,6,7,2,3,2
"100320207290220704",220,"7",198,9,10,60,70,21,14,14
"100320207292503502",220,"1",198,14,9,67,70,11,12,15
"100320308212592001",220,"0",198,13,10,62,72,12,16,13
"110621336142530109",220,"75",198,13,8,74,63,12,12,16
"100320308210014212",220,"7",198,6,16,72,61,10,17,16
"100320722340901003",220,"7",198,7,6,78,64,18,14,11
"100320722340200314",220,"11",198,4,9,79,66,14,9,17
"100320825400000808",220,"9",198,13,13,53,70,13,14,22
"100320202970249401",220,"4",198,9,5,89,56,21,10,8
"100320207290040313",220,"4",198,13,7,76,57,8,19,18
"100320310993007106",220,"5",198,11,13,64,68,14,15,13
"100320308210014301",220,"3",198,9,9,66,71,12,15,16
"100320723170801510",220,"8",198,4,13,65,75,14,13,14
"100320207290250416",220,"5",198,13,13,56,71,18,14,13
"100320722341106307",220,"0",198,6,8,69,71,18,10,16
"100320308260200701",220,"7",198,15,11,54,78,17,7,16
"100320735400000101",92,"0",83,4,3,28,36,5,4,3
"100320420843102815",220,"8",198,9,8,75,73,9,13,11
"100320208203004201",220,"5",198,11,8,67,61,19,11,21
"100320722351100009",220,"3",198,15,6,65,75,10,13,14
"100320207290171001",220,"6",198,11,13,68,76,8,13,9
"100320724422104407",220,"4",198,13,5,64,68,13,19,16
"100320420593102206",220,"0",198,9,9,84,51,17,15,13
"100320201872577705",220,"0",198,14,8,67,65,19,12,13
"100320517060028802",220,"2",198,9,10,68,70,15,12,14
"100320207290301523",163,"1",147,5,4,42,63,12,15,6
"100320329440104206",77,"0",69,3,7,20,18,7,11,3
"100320728561104115",220,"1",198,12,11,76,56,10,17,16
"100320208200220103",220,"1",198,13,5,71,64,17,12,16
"100320127940021911",220,"6",198,7,10,66,64,23,14,14
"100320619490001601",220,"20",198,13,4,66,70,12,20,13
"100320308210016802",220,"5",198,12,10,57,73,18,12,16
"100320127940020203",220,"3",198,8,9,77,57,22,13,12
"100320827840001009",220,"3",198,8,9,61,72,14,20,14
"100320722340100608",220,"2",198,5,10,76,59,16,21,11
"100320207290010210",220,"1",198,9,9,67,75,15,14,9
"100320127940011503",220,"3",198,8,14,66,74,14,11,11
"100320309740104914",220,"6",198,10,10,74,64,10,14,16
"100320723171801409",220,"1",198,15,11,72,61,20,7,12
"100320309342503707",220,"2",198,7,10,75,68,11,11,16
"100320722542540811",220,"1",198,12,8,76,72,10,9,11
"100320420590013702",220,"2",198,10,8,84,53,15,18,10
"100320308213007219",61,"4",55,4,6,18,14,6,4,3
"100320200980241703",220,"4",198,6,14,62,77,13,12,14
"100320728561104006",220,"2",198,11,8,74,61,14,16,14
"100320310502503006",220,"3",198,12,12,71,68,12,10,13
"100320308210014805",220,"6",198,8,6,69,62,20,15,18
"100320201570302302",45,"1",40,2,4,18,13,0,2,1
"100320722561102106",220,"8",198,14,11,75,59,14,16,9
"100320722340201215",113,"2",102,7,5,34,34,9,8,5
"100320309380901712",220,"7",198,10,12,74,62,11,15,14
"100320207290170304",220,"4",198,7,11,66,71,18,15,10
"100320309610904101",220,"4",198,11,13,72,59,13,15,15
"100320203792583202",208,"4",187,9,10,60,64,13,17,14
"100320420592505003",220,"0",198,7,11,69,65,15,22,9
"100320722340002634",220,"0",198,5,11,71,68,15,14,14
"100320516030017403",193,"7",174,8,4,60,66,6,16,14
"100320207292548013",220,"6",198,11,17,67,61,19,13,10
"100320722340300008",220,"2",198,13,13,71,57,13,17,14
"100320722340100322",198,"11",178,8,9,63,65,8,12,13
"100320724901200510",220,"14",198,11,9,67,65,19,16,11
"100320626840000401",220,"5",198,7,13,62,72,11,13,20
"100320207290020414",220,"3",198,13,14,72,60,14,16,9
"100320515550012302",220,"20",198,7,13,62,74,12,12,18
"100320927730001110",220,"7",198,14,9,72,62,15,11,15
"100320530320051501",220,"14",198,14,15,59,64,14,19,13
"100320735440000101",92,"2",83,2,4,30,28,8,8,3
"100320203230297706",220,"2",198,10,7,64,72,13,17,15
"100320309430902209",220,"3",198,9,15,72,66,11,7,18
"100320208200200712",220,"4",198,9,10,54,77,18,16,14
"100320310780140604",150,"0",135,16,6,35,47,11,10,10
"100320309852503105",220,"2",198,7,7,69,64,18,18,15
"100320515990048701",220,"6",198,7,8,68,65,16,19,15
"100320208200020108",220,"1",198,10,6,72,67,17,11,15
"100320309190701202",90,"0",81,3,0,23,35,6,3,11
"100320420662561802",220,"0",198,14,11,59,67,16,18,13
"100320308210023402",220,"1",198,11,9,57,76,19,13,13
"100320514940048401",220,"3",198,10,9,72,67,10,17,13
"100320740892549701",196,"0",176,7,5,61,67,13,13,10
"100320207290110311",220,"1",198,10,10,71,74,20,6,7
"100320208200020222",220,"2",198,8,9,67,63,12,21,18
"100320112230006204",220,"10",198,6,13,57,83,12,13,14
"100320337270000101",220,"1",198,11,8,58,81,19,12,9
"100320434880000101",220,"2",198,10,8,74,71,6,9,20
"100320517680035706",98,"5",88,4,3,30,27,7,7,10
"100320722340402110",96,"6",86,4,4,33,27,7,6,5
"110111041422514709",220,"25",198,7,11,76,70,13,15,6
"100320207290170817",234,"8",211,13,15,63,70,21,18,11
"100320308210016527",220,"8",198,9,11,71,61,11,25,10
"100320515410010902",220,"8",198,15,9,59,70,12,16,17
"100320723182607101",220,"0",198,11,5,67,65,15,21,14
"100320722341001820",220,"6",198,6,9,61,75,18,12,17
"100320203670299008",220,"2",198,9,9,61,67,17,15,20
"100320201082576203",220,"0",198,10,12,54,74,18,16,14
"100320308210024303",220,"1",198,10,6,68,66,19,14,15
"100320310240120115",216,"3",194,12,9,52,70,13,16,22
"100320113310000207",220,"4",198,8,10,75,65,15,14,11
"100320208203004504",220,"4",198,9,8,69,70,16,17,9
"100320207290210101",220,"5",198,10,6,68,62,21,16,15
"100320722341001501",220,"4",198,6,10,90,49,18,12,13
"100320201810301903",220,"9",198,7,11,74,63,16,7,20
"100320207290260107",220,"3",198,8,8,56,76,14,21,15
"110628138952515303",32,"31",29,0,1,11,13,3,1,0
"100320208200210228",220,"0",198,10,9,65,75,16,13,10
"100320207293003402",220,"5",198,9,17,66,60,12,20,14
"100320310670130701",220,"8",198,8,17,67,70,10,11,15
"111245738002512509",220,"15",198,7,13,59,76,13,17,13
"100320515300008806",220,"1",198,11,12,58,73,14,13,17
"100320308210024405",220,"0",198,12,10,67,59,17,16,17
"100320722340500501",220,"4",198,15,15,71,55,15,16,11
"100320722340302511",220,"4",198,10,8,70,63,14,18,15
"100320127940021112",220,"3",198,10,7,64,78,14,13,12
"100320208200220306",220,"0",198,8,7,80,61,10,11,21
"100320827840001803",201,"0",181,11,10,57,61,14,14,14
"100320722340701019",124,"0",112,7,9,35,45,4,6,6
"100320826120000301",220,"12",198,8,9,83,57,8,18,15
"100320530850052401",220,"12",198,9,11,61,61,15,21,20
"100320631700000102",124,"5",112,8,10,40,38,7,5,4
"100320730540103506",220,"2",198,10,9,70,66,11,15,17
"100320740402537101",220,"1",198,16,11,53,72,17,14,15
"100320532840000101",130,"2",117,5,7,44,38,7,6,10
"100320227930292106",129,"3",116,3,8,35,46,9,6,9
"100320207290070301",220,"4",198,8,11,50,81,13,20,15
"100320626800007507",220,"7",198,7,9,68,62,10,20,22
"100320722340502710",220,"4",198,5,9,71,75,14,15,9
"100320203230297501",220,"4",198,10,8,73,76,10,10,11
"100320206652581201",220,"5",198,10,9,68,70,17,14,10
"100320420590008402",220,"7",198,5,6,71,70,15,13,18
